wife_age,wife_education,husband_education,number,wife_religion,wife_working,husband_occupation,standard,media_exposure,label
0.5151515151515151,2,3,0.25,1,1,2,3,0,3
0.1515151515151515,3,4,0.1875,1,1,3,1,0,3
0.4545454545454546,4,4,0.25,1,0,3,4,0,3
0.7575757575757576,4,3,0.3125,1,0,3,4,0,3
0.4242424242424243,4,3,0.25,1,1,3,3,0,3
0.4848484848484849,2,4,0.3125,1,1,3,4,0,3
0.33333333333333337,4,4,0.125,0,0,2,4,0,3
0.303030303030303,4,4,0.0625,0,0,2,4,0,3
0.7878787878787878,4,4,0.3125,0,1,2,4,0,3
0.2424242424242425,4,4,0.0625,1,1,1,3,0,3
0.6363636363636365,4,4,0.375,1,1,1,4,0,3
0.4242424242424243,2,3,0.3125,1,0,3,4,0,3
0.33333333333333337,4,4,0.0625,1,1,1,4,0,3
0.5454545454545454,2,4,0.375,1,1,3,3,0,3
0.4848484848484849,3,4,0.3125,0,1,1,4,0,3
0.3636363636363637,4,4,0.0625,0,0,2,4,0,3
0.3939393939393939,3,3,0.0625,0,0,2,4,0,3
0.7878787878787878,4,4,0.1875,0,1,2,4,0,3
0.1515151515151515,2,2,0.0,0,1,4,4,0,3
0.18181818181818188,4,4,0.125,1,1,3,4,0,3
0.606060606060606,4,4,0.1875,0,1,3,4,0,3
0.8787878787878789,2,3,0.1875,0,0,2,4,0,3
0.5454545454545454,4,4,0.125,0,0,2,4,0,3
0.5757575757575757,2,3,0.3125,1,1,3,3,0,3
0.09090909090909094,4,4,0.0625,1,1,2,3,0,3
0.33333333333333337,4,4,0.25,1,1,3,3,0,3
0.6363636363636365,2,4,0.25,1,0,2,3,0,3
0.303030303030303,3,2,0.25,1,1,3,4,0,3
0.3636363636363637,1,3,0.3125,1,1,3,4,0,3
0.4545454545454546,3,4,0.3125,1,1,1,4,0,3
0.4848484848484849,2,2,0.375,1,1,2,3,0,3
0.7272727272727273,2,2,0.25,0,0,2,4,0,3
0.33333333333333337,3,3,0.3125,1,1,2,4,0,3
0.33333333333333337,2,2,0.1875,1,1,2,2,1,3
0.6363636363636365,4,4,0.3125,0,0,2,4,0,3
0.18181818181818188,4,3,0.0625,1,1,2,2,0,3
0.33333333333333337,4,4,0.25,1,1,1,2,1,3
0.1515151515151515,4,4,0.0625,0,1,2,4,0,3
0.4242424242424243,1,3,0.125,1,1,3,4,0,3
0.21212121212121213,2,2,0.0625,1,1,2,4,0,3
0.2727272727272727,2,4,0.1875,1,1,1,3,0,3
0.7878787878787878,2,4,0.375,1,1,2,4,0,3
0.3939393939393939,4,4,0.1875,1,1,1,4,0,3
0.5151515151515151,4,4,0.125,1,0,2,4,0,3
0.5151515151515151,4,4,0.1875,1,1,1,4,0,3
0.696969696969697,3,3,0.5,1,0,1,4,0,3
0.5151515151515151,3,3,0.25,1,0,2,2,0,3
0.03030303030303028,3,3,0.0625,1,1,2,4,0,3
